X=-35.520 Y=246.073 Z=133.792,X=-0.961 Y=0.142 Z=0.252,X=0.251 Y=0.123
X=-32.355 Y=248.760 Z=128.686,X=0.551 Y=0.780 Z=-0.283,X=0.252 Y=0.150
X=-26.793 Y=247.899 Z=127.196,X=0.000 Y=0.764 Z=-0.646,X=0.260 Y=0.170
X=-32.788 Y=249.921 Z=130.381,X=0.457 Y=0.890 Z=0.000,X=0.254 Y=0.144
X=-34.520 Y=249.416 Z=132.314,X=-0.520 Y=0.803 Z=0.291,X=0.253 Y=0.135
X=-32.355 Y=247.899 Z=127.196,X=0.551 Y=0.638 Z=-0.535,X=0.248 Y=0.154
X=-26.793 Y=246.581 Z=126.090,X=0.000 Y=0.504 Z=-0.866,X=0.255 Y=0.174
X=-32.788 Y=249.570 Z=128.391,X=0.457 Y=0.835 Z=-0.307,X=0.250 Y=0.148
X=-34.520 Y=249.757 Z=130.381,X=-0.520 Y=0.858 Z=0.000,X=0.250 Y=0.140
X=-32.355 Y=246.581 Z=126.090,X=0.551 Y=0.417 Z=-0.724,X=0.244 Y=0.157
X=-26.793 Y=244.964 Z=125.501,X=0.000 Y=0.173 Z=-0.984,X=0.250 Y=0.177
X=-34.520 Y=249.416 Z=128.447,X=-0.520 Y=0.803 Z=-0.291,X=0.247 Y=0.143
X=-32.355 Y=244.964 Z=125.501,X=0.551 Y=0.142 Z=-0.819,X=0.239 Y=0.159
X=-26.793 Y=243.243 Z=125.501,X=0.000 Y=-0.173 Z=-0.984,X=0.244 Y=0.180
X=-32.355 Y=243.243 Z=125.501,X=0.551 Y=-0.142 Z=-0.819,X=0.234 Y=0.161
X=-26.793 Y=241.626 Z=126.090,X=0.000 Y=-0.496 Z=-0.866,X=0.239 Y=0.183
X=-32.788 Y=245.114 Z=124.651,X=0.457 Y=0.157 Z=-0.874,X=0.237 Y=0.157
X=-32.355 Y=241.626 Z=126.090,X=0.551 Y=-0.417 Z=-0.724,X=0.230 Y=0.164
X=-26.793 Y=240.308 Z=127.196,X=0.000 Y=-0.764 Z=-0.646,X=0.233 Y=0.185
X=-32.788 Y=243.093 Z=124.651,X=0.457 Y=-0.157 Z=-0.874,X=0.233 Y=0.159
X=-32.355 Y=240.308 Z=127.196,X=0.551 Y=-0.638 Z=-0.535,X=0.225 Y=0.166
X=-26.793 Y=239.448 Z=128.686,X=0.000 Y=-0.937 Z=-0.339,X=0.228 Y=0.188
X=-32.788 Y=241.195 Z=125.342,X=0.457 Y=-0.441 Z=-0.772,X=0.228 Y=0.160
X=-32.355 Y=239.448 Z=128.686,X=0.551 Y=-0.780 Z=-0.283,X=0.221 Y=0.168
X=-26.793 Y=239.149 Z=130.381,X=0.000 Y=-1.000 Z=0.000,X=0.222 Y=0.190
X=-32.788 Y=239.647 Z=126.641,X=0.457 Y=-0.677 Z=-0.567,X=0.224 Y=0.163
X=-32.788 Y=238.637 Z=128.391,X=0.457 Y=-0.835 Z=-0.307,X=0.220 Y=0.165
X=-34.520 Y=239.773 Z=126.747,X=-0.520 Y=-0.654 Z=-0.551,X=0.222 Y=0.156
X=-34.520 Y=241.277 Z=125.485,X=-0.520 Y=-0.425 Z=-0.740,X=0.225 Y=0.153
X=-34.520 Y=243.122 Z=124.813,X=-0.520 Y=-0.150 Z=-0.843,X=0.229 Y=0.153
X=-35.520 Y=241.086 Z=127.849,X=-0.961 Y=-0.220 Z=-0.181,X=0.219 Y=0.150
X=-34.520 Y=238.791 Z=128.447,X=-0.520 Y=-0.803 Z=-0.291,X=0.218 Y=0.159
X=-35.520 Y=242.134 Z=126.970,X=-0.961 Y=-0.142 Z=-0.252,X=0.221 Y=0.145
X=-35.520 Y=240.402 Z=129.034,X=-0.961 Y=-0.268 Z=-0.094,X=0.215 Y=0.154
X=-32.788 Y=238.286 Z=130.381,X=0.457 Y=-0.890 Z=0.000,X=0.215 Y=0.167
X=-34.520 Y=238.450 Z=130.381,X=-0.520 Y=-0.858 Z=0.000,X=0.214 Y=0.162
X=-32.355 Y=239.149 Z=130.381,X=0.551 Y=-0.835 Z=0.000,X=0.216 Y=0.170
X=-26.793 Y=239.448 Z=132.075,X=0.000 Y=-0.937 Z=0.339,X=0.216 Y=0.191
X=-32.355 Y=239.448 Z=132.075,X=0.551 Y=-0.780 Z=0.283,X=0.211 Y=0.172
X=-26.793 Y=240.308 Z=133.566,X=0.000 Y=-0.764 Z=0.646,X=0.210 Y=0.192
X=-32.788 Y=238.637 Z=132.370,X=0.457 Y=-0.835 Z=0.307,X=0.210 Y=0.169
X=-34.520 Y=238.791 Z=132.314,X=-0.520 Y=-0.803 Z=0.291,X=0.209 Y=0.164
X=-32.788 Y=239.647 Z=134.120,X=0.457 Y=-0.677 Z=0.567,X=0.205 Y=0.170
X=-32.355 Y=240.308 Z=133.566,X=0.551 Y=-0.638 Z=0.535,X=0.205 Y=0.173
X=-32.355 Y=241.626 Z=134.672,X=0.551 Y=-0.417 Z=0.724,X=0.200 Y=0.173
X=-26.793 Y=241.626 Z=134.672,X=0.000 Y=-0.504 Z=0.866,X=0.204 Y=0.193
X=-34.520 Y=239.773 Z=134.015,X=-0.520 Y=-0.654 Z=0.551,X=0.204 Y=0.164
X=-32.788 Y=241.195 Z=135.419,X=0.457 Y=-0.441 Z=0.772,X=0.200 Y=0.170
X=-32.355 Y=243.243 Z=135.260,X=0.551 Y=-0.142 Z=0.819,X=0.194 Y=0.173
X=-26.793 Y=243.243 Z=135.260,X=0.000 Y=-0.173 Z=0.984,X=0.198 Y=0.193
X=-32.788 Y=243.093 Z=136.110,X=0.457 Y=-0.157 Z=0.874,X=0.194 Y=0.170
X=-34.520 Y=241.277 Z=135.277,X=-0.520 Y=-0.425 Z=0.740,X=0.199 Y=0.164
X=-35.520 Y=241.086 Z=132.913,X=-0.961 Y=-0.220 Z=0.181,X=0.204 Y=0.159
X=-35.520 Y=240.402 Z=131.728,X=-0.961 Y=-0.268 Z=0.094,X=0.208 Y=0.158
X=-35.520 Y=242.134 Z=133.792,X=-0.961 Y=-0.142 Z=0.252,X=0.200 Y=0.158
X=-35.520 Y=240.165 Z=130.381,X=-0.961 Y=-0.291 Z=0.000,X=0.212 Y=0.156
X=-34.520 Y=243.122 Z=135.948,X=-0.520 Y=-0.150 Z=0.843,X=0.194 Y=0.163
X=-35.520 Y=243.420 Z=134.260,X=-0.961 Y=-0.047 Z=0.283,X=0.196 Y=0.157
X=-35.520 Y=247.121 Z=132.913,X=-0.961 Y=0.220 Z=0.181,X=0.189 Y=0.146
X=-35.520 Y=244.787 Z=134.260,X=-0.961 Y=0.047 Z=0.283,X=0.192 Y=0.155
X=-35.520 Y=246.073 Z=133.792,X=-0.961 Y=0.142 Z=0.252,X=0.190 Y=0.151
X=-34.520 Y=246.930 Z=135.277,X=-0.520 Y=0.425 Z=0.740,X=0.184 Y=0.160
X=-34.520 Y=245.085 Z=135.948,X=-0.520 Y=0.150 Z=0.843,X=0.189 Y=0.162
X=-32.788 Y=245.114 Z=136.110,X=0.457 Y=0.157 Z=0.874,X=0.188 Y=0.169
X=-32.788 Y=247.012 Z=135.419,X=0.457 Y=0.441 Z=0.772,X=0.182 Y=0.168
X=-32.355 Y=246.581 Z=134.672,X=0.551 Y=0.417 Z=0.724,X=0.183 Y=0.172
X=-32.355 Y=244.964 Z=135.260,X=0.551 Y=0.142 Z=0.819,X=0.189 Y=0.172
X=-26.793 Y=246.581 Z=134.672,X=0.000 Y=0.504 Z=0.866,X=0.186 Y=0.194
X=-26.793 Y=244.964 Z=135.260,X=0.000 Y=0.173 Z=0.984,X=0.192 Y=0.193
X=-35.520 Y=243.420 Z=126.502,X=-0.961 Y=-0.047 Z=-0.283,X=0.226 Y=0.146
X=-35.520 Y=244.787 Z=126.502,X=-0.961 Y=0.047 Z=-0.283,X=0.231 Y=0.146
X=-34.520 Y=245.085 Z=124.813,X=-0.520 Y=0.150 Z=-0.843,X=0.234 Y=0.151
X=-35.520 Y=247.121 Z=127.849,X=-0.961 Y=0.220 Z=-0.181,X=0.239 Y=0.142
X=-35.520 Y=246.073 Z=126.970,X=-0.961 Y=0.142 Z=-0.252,X=0.235 Y=0.145
X=-34.520 Y=246.930 Z=125.485,X=-0.520 Y=0.425 Z=-0.740,X=0.239 Y=0.149
X=-32.788 Y=247.012 Z=125.343,X=0.457 Y=0.441 Z=-0.772,X=0.242 Y=0.154
X=-32.788 Y=248.560 Z=126.641,X=0.457 Y=0.677 Z=-0.567,X=0.246 Y=0.151
X=-34.520 Y=248.434 Z=126.747,X=-0.520 Y=0.654 Z=-0.551,X=0.243 Y=0.147
X=-35.520 Y=247.805 Z=129.034,X=-0.961 Y=0.268 Z=-0.094,X=0.243 Y=0.139
X=-35.520 Y=248.042 Z=130.381,X=-0.961 Y=0.291 Z=0.000,X=0.245 Y=0.136
X=-35.520 Y=247.805 Z=131.728,X=-0.961 Y=0.268 Z=0.094,X=0.247 Y=0.132
X=-21.231 Y=246.581 Z=134.672,X=-0.551 Y=0.417 Z=0.724,X=0.267 Y=0.133
X=-26.793 Y=246.581 Z=134.672,X=0.000 Y=0.504 Z=0.866,X=0.281 Y=0.150
X=-26.793 Y=247.899 Z=133.566,X=0.000 Y=0.764 Z=0.646,X=0.277 Y=0.154
X=-21.231 Y=247.899 Z=133.566,X=-0.551 Y=0.638 Z=0.535,X=0.263 Y=0.137
X=-26.793 Y=248.760 Z=132.075,X=0.000 Y=0.937 Z=0.339,X=0.273 Y=0.158
X=-20.799 Y=248.560 Z=134.120,X=-0.457 Y=0.677 Z=0.567,X=0.261 Y=0.135
X=-20.799 Y=247.012 Z=135.419,X=-0.457 Y=0.441 Z=0.772,X=0.265 Y=0.130
X=-21.231 Y=248.760 Z=132.075,X=-0.551 Y=0.780 Z=0.283,X=0.260 Y=0.142
X=-26.793 Y=249.058 Z=130.381,X=0.000 Y=1.000 Z=0.000,X=0.269 Y=0.162
X=-19.066 Y=248.434 Z=134.015,X=0.520 Y=0.654 Z=0.551,X=0.255 Y=0.130
X=-19.066 Y=246.930 Z=135.277,X=0.520 Y=0.425 Z=0.740,X=0.259 Y=0.125
X=-20.799 Y=249.570 Z=132.370,X=-0.457 Y=0.835 Z=0.307,X=0.258 Y=0.139
X=-21.231 Y=249.058 Z=130.381,X=-0.551 Y=0.835 Z=0.000,X=0.256 Y=0.146
X=-26.793 Y=248.760 Z=128.686,X=0.000 Y=0.937 Z=-0.339,X=0.264 Y=0.167
X=-18.066 Y=247.121 Z=132.913,X=0.961 Y=0.220 Z=0.181,X=0.248 Y=0.127
X=-18.066 Y=246.073 Z=133.792,X=0.961 Y=0.142 Z=0.252,X=0.251 Y=0.123
X=-21.231 Y=248.760 Z=128.686,X=-0.551 Y=0.780 Z=-0.283,X=0.252 Y=0.150
X=-26.793 Y=247.899 Z=127.196,X=0.000 Y=0.764 Z=-0.646,X=0.260 Y=0.170
X=-20.799 Y=249.921 Z=130.381,X=-0.457 Y=0.890 Z=0.000,X=0.254 Y=0.144
X=-19.066 Y=249.416 Z=132.314,X=0.520 Y=0.803 Z=0.291,X=0.253 Y=0.135
X=-21.231 Y=247.899 Z=127.196,X=-0.551 Y=0.638 Z=-0.535,X=0.248 Y=0.154
X=-26.793 Y=246.581 Z=126.090,X=0.000 Y=0.504 Z=-0.866,X=0.255 Y=0.174
X=-20.799 Y=249.570 Z=128.391,X=-0.457 Y=0.835 Z=-0.307,X=0.250 Y=0.148
X=-19.066 Y=249.757 Z=130.381,X=0.520 Y=0.858 Z=0.000,X=0.250 Y=0.140
X=-21.231 Y=246.581 Z=126.090,X=-0.551 Y=0.417 Z=-0.724,X=0.244 Y=0.157
X=-26.793 Y=244.964 Z=125.501,X=0.000 Y=0.173 Z=-0.984,X=0.250 Y=0.177
X=-19.066 Y=249.416 Z=128.447,X=0.520 Y=0.803 Z=-0.291,X=0.247 Y=0.143
X=-21.231 Y=244.964 Z=125.501,X=-0.551 Y=0.142 Z=-0.819,X=0.239 Y=0.159
X=-26.793 Y=243.243 Z=125.501,X=0.000 Y=-0.173 Z=-0.984,X=0.244 Y=0.180
X=-18.066 Y=248.042 Z=130.381,X=0.961 Y=0.291 Z=0.000,X=0.245 Y=0.136
X=-21.231 Y=243.243 Z=125.501,X=-0.551 Y=-0.142 Z=-0.819,X=0.234 Y=0.161
X=-26.793 Y=241.626 Z=126.090,X=0.000 Y=-0.496 Z=-0.866,X=0.239 Y=0.183
X=-18.066 Y=247.805 Z=131.728,X=0.961 Y=0.268 Z=0.094,X=0.247 Y=0.132
X=-21.231 Y=241.626 Z=126.090,X=-0.551 Y=-0.417 Z=-0.724,X=0.230 Y=0.164
X=-26.793 Y=240.308 Z=127.196,X=0.000 Y=-0.764 Z=-0.646,X=0.233 Y=0.185
X=-18.066 Y=247.121 Z=127.849,X=0.961 Y=0.220 Z=-0.181,X=0.239 Y=0.142
X=-21.231 Y=240.308 Z=127.196,X=-0.551 Y=-0.638 Z=-0.535,X=0.225 Y=0.166
X=-26.793 Y=239.448 Z=128.686,X=0.000 Y=-0.937 Z=-0.339,X=0.228 Y=0.188
X=-18.066 Y=242.134 Z=126.970,X=0.961 Y=-0.142 Z=-0.252,X=0.221 Y=0.145
X=-21.231 Y=239.448 Z=128.686,X=-0.551 Y=-0.780 Z=-0.283,X=0.221 Y=0.168
X=-26.793 Y=239.149 Z=130.381,X=0.000 Y=-1.000 Z=0.000,X=0.222 Y=0.190
X=-18.066 Y=247.805 Z=129.034,X=0.961 Y=0.268 Z=-0.094,X=0.243 Y=0.139
X=-19.066 Y=248.434 Z=126.747,X=0.520 Y=0.654 Z=-0.551,X=0.243 Y=0.147
X=-20.799 Y=248.560 Z=126.641,X=-0.457 Y=0.677 Z=-0.567,X=0.246 Y=0.151
X=-20.799 Y=247.012 Z=125.343,X=-0.457 Y=0.441 Z=-0.772,X=0.242 Y=0.154
X=-19.066 Y=246.930 Z=125.485,X=0.520 Y=0.425 Z=-0.740,X=0.239 Y=0.149
X=-20.799 Y=245.114 Z=124.651,X=-0.457 Y=0.157 Z=-0.874,X=0.237 Y=0.157
X=-18.066 Y=246.073 Z=126.970,X=0.961 Y=0.142 Z=-0.252,X=0.235 Y=0.145
X=-20.799 Y=243.093 Z=124.651,X=-0.457 Y=-0.157 Z=-0.874,X=0.233 Y=0.159
X=-19.066 Y=245.085 Z=124.813,X=0.520 Y=0.150 Z=-0.843,X=0.234 Y=0.151
X=-18.066 Y=244.787 Z=126.502,X=0.961 Y=0.047 Z=-0.283,X=0.231 Y=0.146
X=-19.066 Y=243.122 Z=124.813,X=0.520 Y=-0.150 Z=-0.843,X=0.229 Y=0.153
X=-18.066 Y=243.420 Z=126.502,X=0.961 Y=-0.047 Z=-0.283,X=0.226 Y=0.146
X=-19.066 Y=241.277 Z=125.485,X=0.520 Y=-0.425 Z=-0.740,X=0.225 Y=0.153
X=-20.799 Y=241.195 Z=125.342,X=-0.457 Y=-0.441 Z=-0.772,X=0.228 Y=0.160
X=-18.066 Y=241.086 Z=127.849,X=0.961 Y=-0.220 Z=-0.181,X=0.219 Y=0.150
X=-20.799 Y=239.647 Z=126.641,X=-0.457 Y=-0.677 Z=-0.567,X=0.224 Y=0.163
X=-19.066 Y=239.773 Z=126.747,X=0.520 Y=-0.654 Z=-0.551,X=0.222 Y=0.156
X=-20.799 Y=238.637 Z=128.391,X=-0.457 Y=-0.835 Z=-0.307,X=0.220 Y=0.165
X=-18.066 Y=240.402 Z=129.034,X=0.961 Y=-0.268 Z=-0.094,X=0.215 Y=0.154
X=-19.066 Y=238.791 Z=128.447,X=0.520 Y=-0.803 Z=-0.291,X=0.218 Y=0.159
X=-20.799 Y=238.286 Z=130.381,X=-0.457 Y=-0.890 Z=0.000,X=0.215 Y=0.167
X=-21.231 Y=239.149 Z=130.381,X=-0.551 Y=-0.835 Z=0.000,X=0.216 Y=0.170
X=-26.793 Y=239.448 Z=132.075,X=0.000 Y=-0.937 Z=0.339,X=0.216 Y=0.191
X=-19.066 Y=238.450 Z=130.381,X=0.520 Y=-0.858 Z=0.000,X=0.214 Y=0.162
X=-21.231 Y=239.448 Z=132.075,X=-0.551 Y=-0.780 Z=0.283,X=0.211 Y=0.172
X=-26.793 Y=240.308 Z=133.566,X=0.000 Y=-0.764 Z=0.646,X=0.210 Y=0.192
X=-20.799 Y=238.637 Z=132.370,X=-0.457 Y=-0.835 Z=0.307,X=0.210 Y=0.169
X=-19.066 Y=238.791 Z=132.314,X=0.520 Y=-0.803 Z=0.291,X=0.209 Y=0.164
X=-18.066 Y=240.165 Z=130.381,X=0.961 Y=-0.291 Z=0.000,X=0.212 Y=0.156
X=-18.066 Y=240.402 Z=131.728,X=0.961 Y=-0.268 Z=0.094,X=0.208 Y=0.158
X=-18.066 Y=242.134 Z=133.792,X=0.961 Y=-0.142 Z=0.252,X=0.200 Y=0.158
X=-18.066 Y=247.121 Z=132.913,X=0.961 Y=0.220 Z=0.181,X=0.189 Y=0.146
X=-18.066 Y=241.086 Z=132.913,X=0.961 Y=-0.220 Z=0.181,X=0.204 Y=0.159
X=-19.066 Y=239.773 Z=134.015,X=0.520 Y=-0.654 Z=0.551,X=0.204 Y=0.164
X=-19.066 Y=241.277 Z=135.277,X=0.520 Y=-0.425 Z=0.740,X=0.199 Y=0.164
X=-18.066 Y=244.787 Z=134.260,X=0.961 Y=0.047 Z=0.283,X=0.192 Y=0.155
X=-18.066 Y=246.073 Z=133.792,X=0.961 Y=0.142 Z=0.252,X=0.190 Y=0.151
X=-19.066 Y=246.930 Z=135.277,X=0.520 Y=0.425 Z=0.740,X=0.184 Y=0.160
X=-18.066 Y=243.420 Z=134.260,X=0.961 Y=-0.047 Z=0.283,X=0.196 Y=0.157
X=-19.066 Y=245.085 Z=135.948,X=0.520 Y=0.150 Z=0.843,X=0.189 Y=0.162
X=-20.799 Y=245.114 Z=136.110,X=-0.457 Y=0.157 Z=0.874,X=0.188 Y=0.169
X=-20.799 Y=247.012 Z=135.419,X=-0.457 Y=0.441 Z=0.772,X=0.182 Y=0.168
X=-19.066 Y=243.122 Z=135.948,X=0.520 Y=-0.150 Z=0.843,X=0.194 Y=0.163
X=-21.231 Y=246.581 Z=134.672,X=-0.551 Y=0.417 Z=0.724,X=0.183 Y=0.172
X=-20.799 Y=243.093 Z=136.110,X=-0.457 Y=-0.157 Z=0.874,X=0.194 Y=0.170
X=-20.799 Y=241.195 Z=135.419,X=-0.457 Y=-0.441 Z=0.772,X=0.200 Y=0.170
X=-21.231 Y=244.964 Z=135.260,X=-0.551 Y=0.142 Z=0.819,X=0.189 Y=0.172
X=-26.793 Y=246.581 Z=134.672,X=0.000 Y=0.504 Z=0.866,X=0.186 Y=0.194
X=-26.793 Y=244.964 Z=135.260,X=0.000 Y=0.173 Z=0.984,X=0.192 Y=0.193
X=-26.793 Y=243.243 Z=135.260,X=0.000 Y=-0.173 Z=0.984,X=0.198 Y=0.193
X=-21.231 Y=243.243 Z=135.260,X=-0.551 Y=-0.142 Z=0.819,X=0.194 Y=0.173
X=-26.793 Y=241.626 Z=134.672,X=0.000 Y=-0.504 Z=0.866,X=0.204 Y=0.193
X=-21.231 Y=241.626 Z=134.672,X=-0.551 Y=-0.417 Z=0.724,X=0.200 Y=0.173
X=-20.799 Y=239.647 Z=134.120,X=-0.457 Y=-0.677 Z=0.567,X=0.205 Y=0.170
X=-21.231 Y=240.308 Z=133.566,X=-0.551 Y=-0.638 Z=0.535,X=0.205 Y=0.173
X=-13.017 Y=205.762 Z=13.898,X=0.803 Y=-0.260 Z=0.535,X=0.644 Y=0.970
X=-16.118 Y=210.083 Z=18.244,X=0.614 Y=0.780 Z=-0.118,X=0.643 Y=0.958
X=-13.133 Y=208.146 Z=12.974,X=0.394 Y=0.913 Z=-0.118,X=0.648 Y=0.968
X=-16.755 Y=208.148 Z=20.067,X=0.575 Y=-0.094 Z=0.811,X=0.639 Y=0.958
X=-31.859 Y=186.623 Z=10.525,X=0.472 Y=-0.709 Z=0.520,X=0.602 Y=0.987
X=-27.178 Y=218.658 Z=22.433,X=0.323 Y=0.323 Z=0.890,X=0.631 Y=0.935
X=-26.820 Y=220.207 Z=20.530,X=0.378 Y=0.874 Z=-0.307,X=0.634 Y=0.932
X=-52.525 Y=224.063 Z=25.321,X=0.228 Y=0.921 Z=-0.315,X=0.597 Y=0.906
X=-35.852 Y=189.175 Z=16.818,X=0.236 Y=-0.520 Z=0.827,X=0.597 Y=0.975
X=-47.139 Y=176.059 Z=5.999,X=0.268 Y=-0.850 Z=0.457,X=0.569 Y=0.995
X=-45.741 Y=201.082 Z=19.649,X=-0.008 Y=-0.283 Z=0.961,X=0.591 Y=0.949
X=-53.792 Y=223.535 Z=27.004,X=0.157 Y=0.315 Z=0.937,X=0.593 Y=0.907
X=-54.441 Y=224.689 Z=25.172,X=0.583 Y=0.709 Z=-0.402,X=0.593 Y=0.902
X=-51.471 Y=178.098 Z=11.874,X=0.039 Y=-0.661 Z=0.748,X=0.566 Y=0.982
X=-67.162 Y=169.585 Z=-2.594,X=-0.024 Y=-0.945 Z=0.323,X=0.530 Y=0.996
X=-60.967 Y=216.525 Z=24.955,X=-0.079 Y=-0.244 Z=0.969,X=0.578 Y=0.914
X=-70.706 Y=172.349 Z=3.786,X=-0.213 Y=-0.732 Z=0.646,X=0.531 Y=0.983
X=-59.807 Y=192.099 Z=15.624,X=-0.165 Y=-0.370 Z=0.913,X=0.563 Y=0.955
X=-90.493 Y=172.852 Z=-7.330,X=-0.449 Y=-0.732 Z=0.512,X=0.495 Y=0.975
X=-87.601 Y=170.282 Z=-14.004,X=-0.299 Y=-0.937 Z=0.173,X=0.490 Y=0.987
X=-75.730 Y=186.932 Z=8.705,X=-0.354 Y=-0.425 Z=0.835,X=0.533 Y=0.956
X=-72.112 Y=210.226 Z=21.334,X=-0.220 Y=-0.307 Z=0.929,X=0.556 Y=0.918
X=-92.084 Y=187.900 Z=-0.438,X=-0.528 Y=-0.425 Z=0.732,X=0.503 Y=0.949
X=-103.930 Y=177.964 Z=-16.110,X=-0.622 Y=-0.661 Z=0.417,X=0.470 Y=0.963
X=-101.092 Y=175.309 Z=-23.184,X=-0.472 Y=-0.882 Z=0.055,X=0.463 Y=0.975
X=-83.182 Y=207.299 Z=16.541,X=-0.394 Y=-0.315 Z=0.866,X=0.536 Y=0.918
X=-115.417 Y=184.652 Z=-25.505,X=-0.992 Y=-0.142 Z=-0.047,X=0.447 Y=0.952
X=-112.112 Y=182.168 Z=-31.678,X=-0.874 Y=-0.307 Z=-0.370,X=0.441 Y=0.963
X=-110.800 Y=184.269 Z=-31.720,X=-0.134 Y=0.906 Z=-0.402,X=0.438 Y=0.959
X=-113.729 Y=186.379 Z=-26.339,X=-0.220 Y=0.811 Z=-0.543,X=0.444 Y=0.949
X=-110.937 Y=195.444 Z=-14.350,X=-0.984 Y=0.063 Z=0.157,X=0.465 Y=0.932
X=-109.160 Y=196.349 Z=-15.946,X=0.063 Y=0.614 Z=-0.787,X=0.461 Y=0.929
X=-109.335 Y=216.229 Z=-3.457,X=-0.094 Y=0.496 Z=-0.866,X=0.481 Y=0.894
X=-102.021 Y=190.926 Z=-7.095,X=-0.646 Y=-0.386 Z=0.654,X=0.484 Y=0.941
X=-111.025 Y=216.018 Z=-1.545,X=-0.976 Y=0.173 Z=0.126,X=0.485 Y=0.895
X=-108.531 Y=217.876 Z=-2.663,X=-0.079 Y=0.425 Z=-0.898,X=0.485 Y=0.889
X=-103.277 Y=211.847 Z=4.541,X=-0.638 Y=-0.220 Z=0.732,X=0.500 Y=0.904
X=-94.863 Y=208.420 Z=10.289,X=-0.543 Y=-0.276 Z=0.795,X=0.516 Y=0.912
X=-102.546 Y=213.616 Z=5.111,X=-0.535 Y=0.134 Z=0.835,X=0.502 Y=0.902
X=-83.272 Y=209.487 Z=16.978,X=-0.441 Y=0.047 Z=0.898,X=0.537 Y=0.915
X=-94.624 Y=210.639 Z=10.517,X=-0.504 Y=0.102 Z=0.858,X=0.517 Y=0.909
X=-72.694 Y=212.645 Z=21.633,X=-0.370 Y=0.039 Z=0.929,X=0.557 Y=0.914
X=-87.583 Y=228.266 Z=7.972,X=-0.181 Y=0.827 Z=0.535,X=0.530 Y=0.879
X=-82.913 Y=228.090 Z=10.586,X=-0.323 Y=0.827 Z=0.465,X=0.540 Y=0.881
X=-91.328 Y=229.390 Z=5.512,X=-0.071 Y=0.803 Z=0.591,X=0.523 Y=0.876
X=-86.412 Y=227.983 Z=5.690,X=0.504 Y=0.488 Z=-0.709,X=0.531 Y=0.875
X=-81.492 Y=227.493 Z=8.556,X=0.331 Y=0.433 Z=-0.835,X=0.541 Y=0.877
X=-90.147 Y=228.895 Z=3.322,X=0.654 Y=0.409 Z=-0.638,X=0.524 Y=0.872
X=-78.069 Y=229.444 Z=12.719,X=-0.480 Y=0.780 Z=0.394,X=0.549 Y=0.881
X=-76.995 Y=229.132 Z=10.415,X=0.142 Y=0.449 Z=-0.882,X=0.549 Y=0.877
X=-94.986 Y=231.805 Z=2.644,X=-0.283 Y=0.921 Z=0.260,X=0.515 Y=0.872
X=-93.748 Y=231.087 Z=0.528,X=0.291 Y=0.598 Z=-0.740,X=0.514 Y=0.869
X=-110.231 Y=217.681 Z=-0.755,X=-0.827 Y=0.504 Z=0.252,X=0.487 Y=0.893
X=-73.422 Y=231.908 Z=14.378,X=-0.575 Y=0.732 Z=0.362,X=0.559 Y=0.880
X=-72.530 Y=231.547 Z=11.981,X=0.055 Y=0.402 Z=-0.913,X=0.558 Y=0.875
X=-62.493 Y=218.220 Z=25.029,X=-0.315 Y=0.063 Z=0.945,X=0.576 Y=0.910
X=-68.243 Y=236.046 Z=15.206,X=-0.268 Y=0.906 Z=0.323,X=0.569 Y=0.876
X=-67.125 Y=235.482 Z=13.845,X=0.378 Y=0.701 Z=-0.598,X=0.571 Y=0.874
X=-55.070 Y=224.166 Z=26.790,X=0.024 Y=0.512 Z=0.858,X=0.592 Y=0.905
X=-5.061 Y=254.868 Z=-7.093,X=-0.165 Y=0.953 Z=-0.268,X=-0.356 Y=0.958
X=-6.198 Y=255.523 Z=-0.352,X=0.843 Y=0.457 Z=0.291,X=-0.355 Y=0.970
X=-7.888 Y=256.842 Z=-1.751,X=-0.283 Y=0.843 Z=-0.457,X=-0.352 Y=0.968
X=-3.017 Y=253.076 Z=-6.803,X=0.937 Y=0.331 Z=-0.071,X=-0.361 Y=0.958
X=-9.025 Y=229.962 Z=7.337,X=0.866 Y=-0.079 Z=0.496,X=-0.398 Y=0.987
X=-8.367 Y=249.990 Z=-20.460,X=0.772 Y=0.346 Z=-0.535,X=-0.368 Y=0.935
X=-10.441 Y=251.347 Z=-20.544,X=-0.441 Y=0.827 Z=-0.339,X=-0.365 Y=0.932
X=-16.703 Y=231.728 Z=-37.074,X=-0.520 Y=0.732 Z=-0.441,X=-0.403 Y=0.906
X=-5.887 Y=227.387 Z=0.586,X=0.976 Y=-0.197 Z=0.094,X=-0.402 Y=0.975
X=-14.933 Y=212.751 Z=10.328,X=0.764 Y=-0.354 Z=0.543,X=-0.430 Y=0.995
X=-11.128 Y=225.438 Z=-14.090,X=0.929 Y=-0.276 Z=-0.252,X=-0.409 Y=0.949
X=-15.507 Y=230.215 Z=-38.054,X=0.756 Y=0.197 Z=-0.630,X=-0.406 Y=0.907
X=-16.368 Y=229.533 Z=-38.985,X=0.567 Y=0.197 Z=-0.795,X=-0.408 Y=0.905
X=-17.732 Y=230.512 Z=-38.313,X=-0.386 Y=0.913 Z=-0.087,X=-0.406 Y=0.902
X=-17.371 Y=220.782 Z=-34.934,X=0.890 Y=-0.323 Z=-0.315,X=-0.422 Y=0.914
X=-35.266 Y=226.483 Z=-48.022,X=-0.134 Y=0.244 Z=-0.961,X=-0.430 Y=0.876
